order_id,customer_id,order_date,order_status,payment_method,sales_channel,shipping_cost,discount_amount,total_amount
ORD-005624,CUST-00412,2025-10-23 02:03:00,Completed,BNPL (Klarna/Affirm),Web,4.99,0.0,30.99
ORD-005625,CUST-00412,2026-02-12 01:59:00,Completed,Credit Card,Mobile App,0.0,2.0,37.99
ORD-005626,CUST-00412,2026-02-25 09:40:00,Completed,Credit Card,Web,14.99,21.0,133.97
ORD-005627,CUST-00412,2026-05-26 11:20:00,Completed,Credit Card,Web,0.0,135.0,874.98
ORD-005628,CUST-00412,2026-06-03 12:07:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,17.25,97.75
ORD-005629,CUST-00412,2026-07-24 23:50:00,Completed,Credit Card,Mobile App,0.0,7.5,128.49
ORD-005630,CUST-00413,2025-03-06 07:00:00,Completed,PayPal,Web,4.99,0.0,154.98
ORD-005631,CUST-00413,2025-03-11 03:24:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,5.55,120.42
ORD-005632,CUST-00413,2025-05-25 10:12:00,Completed,PayPal,Mobile App,0.0,0.0,679.97
ORD-005633,CUST-00413,2025-07-26 07:00:00,Completed,Credit Card,Web,0.0,0.0,353.97
ORD-005634,CUST-00413,2025-09-22 02:24:00,Completed,Credit Card,Mobile App,0.0,13.5,121.5
ORD-005635,CUST-00413,2026-03-15 08:17:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,1.0,18.99
ORD-005636,CUST-00414,2024-01-05 05:43:00,Shipped,PayPal,Mobile App,4.99,41.3,261.69
ORD-005637,CUST-00414,2024-02-12 14:06:00,Returned,BNPL (Klarna/Affirm),Web,0.0,30.0,569.99
ORD-005638,CUST-00414,2024-03-03 10:26:00,Completed,Apple Pay,Affiliate,0.0,1.5,63.48
ORD-005639,CUST-00414,2024-03-13 22:57:00,Completed,PayPal,Mobile App,9.99,0.0,1109.98
ORD-005640,CUST-00414,2024-03-26 07:46:00,Completed,Credit Card,Web,9.99,30.0,579.98
ORD-005641,CUST-00414,2024-04-10 22:10:00,Completed,Credit Card,Mobile App,0.0,0.0,1199.98
ORD-005642,CUST-00414,2024-04-18 01:56:00,Completed,Credit Card,Mobile App,0.0,49.5,280.47
ORD-005643,CUST-00414,2024-04-29 12:00:00,Completed,Credit Card,Web,0.0,13.0,116.99
ORD-005644,CUST-00414,2024-07-03 21:17:00,Completed,Credit Card,Web,14.99,0.0,56.99
ORD-005645,CUST-00414,2025-02-22 07:57:00,Completed,Credit Card,Mobile App,0.0,0.0,42.0
ORD-005646,CUST-00415,2024-03-15 16:18:00,Completed,BNPL (Klarna/Affirm),Affiliate,14.99,13.0,261.97
ORD-005647,CUST-00415,2024-06-22 00:13:00,Completed,Apple Pay,Affiliate,0.0,6.0,33.99
ORD-005648,CUST-00415,2024-10-10 01:58:00,Completed,Credit Card,Web,4.99,0.0,84.98
ORD-005649,CUST-00415,2025-04-27 19:17:00,Cancelled,BNPL (Klarna/Affirm),Web,9.99,0.0,28.98
ORD-005650,CUST-00415,2026-01-08 16:13:00,Completed,Credit Card,Web,4.99,0.0,324.97
ORD-005651,CUST-00415,2026-07-28 08:19:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,8.4,75.6
ORD-005652,CUST-00416,2024-11-14 09:52:00,Completed,Credit Card,Web,0.0,3.45,19.54
ORD-005653,CUST-00416,2025-04-07 13:51:00,Completed,Apple Pay,Web,0.0,30.0,627.99
ORD-005654,CUST-00416,2026-04-14 00:04:00,Completed,Credit Card,Mobile App,14.99,39.75,352.21
ORD-005655,CUST-00416,2026-04-17 09:31:00,Cancelled,BNPL (Klarna/Affirm),Mobile App,9.99,0.0,49.98
ORD-005656,CUST-00417,2026-05-21 19:28:00,Completed,BNPL (Klarna/Affirm),Web,4.99,0.0,36.99
ORD-005657,CUST-00417,2026-05-22 15:00:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,87.3,524.68
ORD-005658,CUST-00417,2026-05-30 00:49:00,Completed,Credit Card,Web,0.0,0.0,1799.98
ORD-005659,CUST-00417,2026-06-16 07:36:00,Completed,Credit Card,Affiliate,0.0,18.0,201.98
ORD-005660,CUST-00417,2026-06-16 20:53:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,1179.98
ORD-005661,CUST-00417,2026-06-21 01:29:00,Completed,PayPal,Mobile App,0.0,30.0,569.99
ORD-005662,CUST-00417,2026-06-23 01:25:00,Completed,BNPL (Klarna/Affirm),Web,4.99,0.0,36.99
ORD-005663,CUST-00417,2026-07-17 06:20:00,Completed,BNPL (Klarna/Affirm),Mobile App,14.99,82.0,4652.94
ORD-005664,CUST-00417,2026-08-03 11:39:00,Completed,Apple Pay,Web,9.99,12.0,458.97
ORD-005665,CUST-00417,2026-08-06 19:29:00,Completed,PayPal,Mobile App,14.99,0.0,137.97
ORD-005666,CUST-00418,2025-10-08 02:44:00,Completed,PayPal,Web,0.0,55.0,1044.99
ORD-005667,CUST-00418,2025-10-22 00:12:00,Shipped,BNPL (Klarna/Affirm),Web,0.0,0.0,119.99
ORD-005668,CUST-00418,2026-01-27 03:35:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,69.99
ORD-005669,CUST-00418,2026-04-08 23:26:00,Completed,PayPal,Web,0.0,0.0,79.99
ORD-005670,CUST-00419,2025-01-25 17:05:00,Completed,Credit Card,Mobile App,0.0,9.2,98.78
ORD-005671,CUST-00419,2025-10-06 04:03:00,Completed,BNPL (Klarna/Affirm),Affiliate,9.99,11.5,193.48
ORD-005672,CUST-00419,2026-02-08 00:30:00,Completed,BNPL (Klarna/Affirm),Web,0.0,9.75,55.24
ORD-005673,CUST-00419,2026-03-13 02:08:00,Cancelled,Apple Pay,Mobile App,0.0,19.5,110.49
ORD-005674,CUST-00419,2026-04-15 04:45:00,Completed,Credit Card,Web,0.0,0.0,675.99
ORD-005675,CUST-00420,2026-05-27 13:46:00,Completed,BNPL (Klarna/Affirm),Web,9.99,28.5,171.48
ORD-005676,CUST-00420,2026-07-25 12:03:00,Shipped,PayPal,Mobile App,0.0,10.0,189.98
ORD-005677,CUST-00420,2026-07-25 19:38:00,Completed,Credit Card,Mobile App,14.99,2.0,32.98
ORD-005678,CUST-00420,2026-07-26 19:56:00,Completed,Credit Card,Affiliate,0.0,0.0,64.99
ORD-005679,CUST-00420,2026-08-06 15:25:00,Completed,Apple Pay,Mobile App,0.0,0.0,169.99
ORD-005680,CUST-00421,2024-05-13 23:26:00,Completed,Credit Card,Web,0.0,0.0,899.99
ORD-005681,CUST-00421,2024-11-09 04:10:00,Shipped,BNPL (Klarna/Affirm),Affiliate,0.0,22.0,277.99
ORD-005682,CUST-00421,2025-04-03 02:38:00,Completed,BNPL (Klarna/Affirm),Affiliate,14.99,31.0,653.93
ORD-005683,CUST-00421,2025-09-28 17:01:00,Completed,Credit Card,Affiliate,0.0,28.5,1506.45
ORD-005684,CUST-00422,2024-02-02 11:29:00,Completed,BNPL (Klarna/Affirm),Affiliate,4.99,4.2,42.79
ORD-005685,CUST-00422,2024-04-27 16:32:00,Completed,Apple Pay,Web,14.99,30.1,228.88
ORD-005686,CUST-00422,2024-05-16 05:32:00,Completed,Apple Pay,Web,0.0,3.0,74.99
ORD-005687,CUST-00422,2024-11-20 19:28:00,Completed,Credit Card,Web,14.99,4.0,320.96
ORD-005688,CUST-00422,2024-12-25 23:07:00,Completed,Apple Pay,Web,0.0,2.1,299.88
ORD-005689,CUST-00422,2025-03-07 16:48:00,Completed,Apple Pay,Web,9.99,84.0,535.96
ORD-005690,CUST-00423,2025-09-20 14:39:00,Completed,BNPL (Klarna/Affirm),Affiliate,4.99,0.0,72.99
ORD-005691,CUST-00423,2025-10-14 12:51:00,Cancelled,Apple Pay,Mobile App,0.0,0.0,499.98
ORD-005692,CUST-00423,2026-02-13 19:09:00,Completed,BNPL (Klarna/Affirm),Mobile App,4.99,13.0,121.98
ORD-005693,CUST-00423,2026-05-05 00:19:00,Cancelled,Credit Card,Web,4.99,0.0,284.98
ORD-005694,CUST-00423,2026-06-03 13:35:00,Completed,Credit Card,Web,9.99,14.0,240.96
ORD-005695,CUST-00423,2026-07-09 01:45:00,Completed,Credit Card,Mobile App,0.0,0.0,18.99
ORD-005696,CUST-00423,2026-08-12 20:25:00,Completed,Credit Card,Mobile App,9.99,55.0,1390.95
ORD-005697,CUST-00424,2025-09-11 21:55:00,Completed,Credit Card,Mobile App,4.99,24.0,1735.95
ORD-005698,CUST-00424,2025-10-03 12:10:00,Completed,Apple Pay,Affiliate,14.99,2.0,302.97
ORD-005699,CUST-00424,2025-11-12 06:19:00,Completed,Apple Pay,Web,14.99,3.75,68.23
ORD-005700,CUST-00424,2026-02-01 12:59:00,Completed,BNPL (Klarna/Affirm),Web,4.99,0.0,904.97
ORD-005701,CUST-00424,2026-03-12 00:54:00,Completed,Apple Pay,Affiliate,0.0,1.25,63.73
ORD-005702,CUST-00424,2026-03-13 04:09:00,Completed,Credit Card,Mobile App,0.0,12.0,67.98
ORD-005703,CUST-00424,2026-03-22 21:09:00,Shipped,Credit Card,Web,4.99,6.75,133.24
ORD-005704,CUST-00424,2026-07-26 16:21:00,Completed,Credit Card,Affiliate,0.0,8.7,49.3
ORD-005705,CUST-00425,2023-06-29 18:06:00,Shipped,Apple Pay,Affiliate,4.99,0.0,119.99
ORD-005706,CUST-00425,2023-12-15 05:21:00,Completed,Credit Card,Mobile App,4.99,3.5,411.46
ORD-005707,CUST-00425,2024-06-13 11:42:00,Completed,PayPal,Affiliate,0.0,67.5,502.48
ORD-005708,CUST-00425,2025-07-11 18:58:00,Completed,Apple Pay,Mobile App,4.99,0.0,127.98
ORD-005709,CUST-00425,2026-01-26 00:44:00,Completed,Credit Card,Mobile App,4.99,3.9,204.09
ORD-005710,CUST-00426,2023-07-24 18:51:00,Completed,Apple Pay,Web,0.0,0.0,79.99
ORD-005711,CUST-00426,2024-06-05 02:06:00,Completed,Credit Card,Mobile App,0.0,7.5,42.49
ORD-005712,CUST-00426,2024-08-16 11:00:00,Cancelled,BNPL (Klarna/Affirm),Web,0.0,2.5,177.48
ORD-005713,CUST-00426,2024-10-26 11:09:00,Completed,PayPal,Mobile App,4.99,2.6,28.39
ORD-005714,CUST-00426,2025-09-23 19:29:00,Completed,Apple Pay,Web,0.0,16.0,143.98
ORD-005715,CUST-00427,2025-03-03 08:02:00,Shipped,Credit Card,Web,4.99,0.0,124.98
ORD-005716,CUST-00427,2025-07-11 07:45:00,Completed,Credit Card,Web,0.0,4.0,170.99
ORD-005717,CUST-00427,2025-11-22 03:00:00,Cancelled,PayPal,Affiliate,0.0,0.0,440.0
ORD-005718,CUST-00427,2025-12-16 07:51:00,Completed,Credit Card,Affiliate,0.0,0.0,84.0
ORD-005719,CUST-00427,2026-04-10 04:03:00,Shipped,Apple Pay,Affiliate,0.0,24.3,137.69
ORD-005720,CUST-00427,2026-07-10 04:56:00,Completed,Apple Pay,Affiliate,0.0,0.0,1699.99
ORD-005721,CUST-00427,2026-07-15 10:39:00,Completed,Credit Card,Affiliate,4.99,18.5,216.46
ORD-005722,CUST-00428,2026-06-03 04:33:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,22.3,179.69
ORD-005723,CUST-00428,2026-07-13 08:59:00,Completed,PayPal,Web,0.0,13.0,246.98
ORD-005724,CUST-00428,2026-07-13 23:16:00,Shipped,Credit Card,Web,0.0,97.5,602.48
ORD-005725,CUST-00428,2026-07-14 01:04:00,Shipped,PayPal,Web,14.99,15.0,149.96
ORD-005726,CUST-00428,2026-08-06 07:34:00,Shipped,Credit Card,Mobile App,14.99,0.0,214.96
ORD-005727,CUST-00428,2026-08-13 08:48:00,Completed,Credit Card,Mobile App,0.0,3.45,59.53
ORD-005728,CUST-00429,2026-02-06 09:37:00,Completed,Credit Card,Web,4.99,4.5,30.48
ORD-005729,CUST-00429,2026-02-26 14:04:00,Completed,PayPal,Web,0.0,6.5,123.49
ORD-005730,CUST-00429,2026-06-16 02:13:00,Cancelled,BNPL (Klarna/Affirm),Mobile App,0.0,4.8,43.2
ORD-005731,CUST-00429,2026-07-23 18:45:00,Completed,Credit Card,Mobile App,9.99,22.5,137.48
ORD-005732,CUST-00430,2024-01-12 13:52:00,Returned,PayPal,Mobile App,0.0,4.0,75.99
ORD-005733,CUST-00430,2024-01-29 01:50:00,Completed,BNPL (Klarna/Affirm),Web,0.0,348.0,3071.96
ORD-005734,CUST-00430,2025-08-11 23:08:00,Shipped,Credit Card,Mobile App,0.0,0.0,29.99
ORD-005735,CUST-00430,2026-01-21 07:04:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,12.0,212.97
ORD-005736,CUST-00430,2026-06-14 17:48:00,Returned,BNPL (Klarna/Affirm),Web,0.0,135.0,1254.97
ORD-005737,CUST-00430,2026-07-01 18:18:00,Completed,PayPal,Affiliate,9.99,0.0,34.98
ORD-005738,CUST-00431,2025-02-04 02:23:00,Shipped,Apple Pay,Affiliate,0.0,183.0,1115.96
ORD-005739,CUST-00431,2025-03-09 15:48:00,Shipped,Credit Card,Web,4.99,10.5,64.48
ORD-005740,CUST-00431,2025-03-25 01:04:00,Completed,PayPal,Mobile App,0.0,0.0,1099.99
ORD-005741,CUST-00431,2025-04-01 07:00:00,Completed,PayPal,Mobile App,0.0,255.0,1469.98
ORD-005742,CUST-00432,2023-07-27 21:24:00,Completed,Credit Card,Mobile App,0.0,12.0,67.99
ORD-005743,CUST-00432,2024-10-28 06:18:00,Completed,Apple Pay,Affiliate,0.0,0.0,96.0
ORD-005744,CUST-00432,2024-11-29 18:24:00,Completed,BNPL (Klarna/Affirm),Mobile App,9.99,0.0,213.99
ORD-005745,CUST-00432,2025-05-16 02:20:00,Completed,BNPL (Klarna/Affirm),Affiliate,14.99,2.0,32.98
ORD-005746,CUST-00432,2025-07-27 20:52:00,Completed,BNPL (Klarna/Affirm),Web,14.99,17.7,289.27
ORD-005747,CUST-00432,2025-09-23 01:28:00,Completed,Credit Card,Mobile App,4.99,14.5,120.47
ORD-005748,CUST-00432,2025-09-26 13:17:00,Completed,Credit Card,Web,0.0,8.0,101.98
ORD-005749,CUST-00432,2025-12-28 07:52:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,126.0,713.97
ORD-005750,CUST-00432,2026-01-07 02:09:00,Shipped,BNPL (Klarna/Affirm),Affiliate,0.0,1.5,28.49
ORD-005751,CUST-00433,2024-03-29 16:33:00,Completed,Apple Pay,Affiliate,0.0,19.5,560.48
ORD-005752,CUST-00433,2024-04-12 11:32:00,Completed,Credit Card,Mobile App,0.0,0.0,39.99
ORD-005753,CUST-00433,2024-11-10 16:55:00,Returned,Apple Pay,Mobile App,0.0,0.0,1699.99
ORD-005754,CUST-00433,2025-02-23 18:18:00,Completed,BNPL (Klarna/Affirm),Web,0.0,7.5,42.49
ORD-005755,CUST-00433,2025-06-10 16:23:00,Completed,BNPL (Klarna/Affirm),Affiliate,9.99,13.5,86.48
ORD-005756,CUST-00433,2026-02-02 06:51:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,0.0,48.0
ORD-005757,CUST-00433,2026-04-08 04:38:00,Completed,Credit Card,Web,14.99,45.0,869.97
ORD-005758,CUST-00433,2026-06-25 01:39:00,Shipped,Apple Pay,Web,9.99,82.5,797.47
ORD-005759,CUST-00433,2026-08-05 14:56:00,Completed,Credit Card,Web,0.0,0.0,48.0
ORD-005760,CUST-00434,2023-05-29 14:06:00,Completed,Credit Card,Web,0.0,28.0,381.98
ORD-005761,CUST-00434,2024-02-24 11:36:00,Completed,BNPL (Klarna/Affirm),Web,4.99,16.5,98.48
ORD-005762,CUST-00434,2024-09-19 02:41:00,Completed,Apple Pay,Mobile App,0.0,0.0,69.99
ORD-005763,CUST-00434,2025-07-27 04:32:00,Completed,Credit Card,Web,9.99,82.5,519.48
ORD-005764,CUST-00434,2025-08-11 13:38:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,191.99
ORD-005765,CUST-00434,2025-10-05 08:26:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,12.0,1207.98
ORD-005766,CUST-00434,2026-03-03 22:06:00,Completed,Credit Card,Mobile App,0.0,0.0,449.99
ORD-005767,CUST-00435,2022-10-04 20:21:00,Completed,Apple Pay,Web,9.99,0.0,139.98
ORD-005768,CUST-00435,2023-10-16 04:56:00,Completed,Credit Card,Mobile App,0.0,0.0,449.99
ORD-005769,CUST-00435,2024-07-05 00:51:00,Completed,Credit Card,Mobile App,0.0,0.0,39.99
ORD-005770,CUST-00435,2024-11-04 09:57:00,Completed,Credit Card,Affiliate,0.0,0.0,109.99
ORD-005771,CUST-00435,2025-06-02 10:00:00,Cancelled,Credit Card,Mobile App,4.99,3.5,36.48
ORD-005772,CUST-00435,2025-06-03 21:11:00,Completed,Apple Pay,Web,4.99,71.7,475.25
ORD-005773,CUST-00435,2025-06-27 17:39:00,Completed,Credit Card,Affiliate,0.0,75.0,424.98
ORD-005774,CUST-00435,2025-11-06 02:21:00,Completed,Credit Card,Affiliate,0.0,11.0,1392.97
ORD-005775,CUST-00435,2026-01-10 00:03:00,Completed,Apple Pay,Web,9.99,0.0,49.98
ORD-005776,CUST-00436,2024-09-27 11:01:00,Completed,PayPal,Affiliate,14.99,67.5,807.44
ORD-005777,CUST-00436,2024-11-27 19:08:00,Shipped,PayPal,Mobile App,4.99,8.0,156.97
ORD-005778,CUST-00436,2025-01-08 22:05:00,Completed,Credit Card,Mobile App,4.99,21.0,193.96
ORD-005779,CUST-00436,2025-06-15 13:01:00,Completed,Credit Card,Web,4.99,0.0,24.98
ORD-005780,CUST-00436,2025-09-02 21:30:00,Completed,PayPal,Web,4.99,0.0,59.98
ORD-005781,CUST-00436,2025-10-23 20:21:00,Completed,Credit Card,Web,0.0,6.5,193.48
ORD-005782,CUST-00436,2026-01-04 07:09:00,Completed,Apple Pay,Mobile App,0.0,0.0,42.0
ORD-005783,CUST-00436,2026-06-10 23:38:00,Completed,Apple Pay,Mobile App,4.99,44.0,400.97
ORD-005784,CUST-00436,2026-06-27 23:35:00,Completed,Credit Card,Mobile App,0.0,8.5,161.49
ORD-005785,CUST-00436,2026-08-24 22:31:00,Completed,BNPL (Klarna/Affirm),Mobile App,4.99,1.9,962.06
ORD-005786,CUST-00437,2024-03-09 16:11:00,Completed,Credit Card,Web,9.99,42.0,247.98
ORD-005787,CUST-00437,2024-06-09 18:20:00,Completed,Credit Card,Web,0.0,2.85,16.14
ORD-005788,CUST-00437,2024-10-28 06:48:00,Completed,BNPL (Klarna/Affirm),Mobile App,14.99,13.5,216.48
ORD-005789,CUST-00437,2024-12-18 10:25:00,Completed,PayPal,Mobile App,0.0,0.0,99.98
ORD-005790,CUST-00437,2024-12-22 08:47:00,Completed,PayPal,Mobile App,4.99,8.0,76.98
ORD-005791,CUST-00437,2025-01-06 12:42:00,Completed,Credit Card,Web,0.0,194.0,1665.98
ORD-005792,CUST-00437,2025-02-07 12:43:00,Completed,Apple Pay,Affiliate,0.0,7.2,40.8
ORD-005793,CUST-00437,2025-03-21 12:56:00,Completed,Credit Card,Mobile App,0.0,22.0,267.97
ORD-005794,CUST-00437,2025-03-25 08:53:00,Completed,Apple Pay,Affiliate,0.0,2.5,327.48
ORD-005795,CUST-00438,2023-01-21 23:50:00,Completed,BNPL (Klarna/Affirm),Web,0.0,67.5,382.49
ORD-005796,CUST-00438,2023-05-20 15:17:00,Completed,BNPL (Klarna/Affirm),Web,4.99,24.9,146.07
ORD-005797,CUST-00438,2023-11-04 14:20:00,Completed,PayPal,Web,0.0,2.9,55.1
ORD-005798,CUST-00438,2024-09-13 07:19:00,Completed,Apple Pay,Mobile App,14.99,14.9,213.09
ORD-005799,CUST-00438,2024-09-13 14:32:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,72.0,997.95
ORD-005800,CUST-00439,2025-06-20 17:33:00,Shipped,BNPL (Klarna/Affirm),Affiliate,9.99,0.0,179.98
ORD-005801,CUST-00439,2025-07-31 18:43:00,Completed,Apple Pay,Affiliate,0.0,4.8,131.19
ORD-005802,CUST-00439,2025-08-17 23:39:00,Completed,Credit Card,Web,0.0,27.5,522.49
ORD-005803,CUST-00439,2025-09-14 13:46:00,Completed,Apple Pay,Affiliate,14.99,0.0,184.98
ORD-005804,CUST-00439,2025-09-16 01:22:00,Completed,PayPal,Web,4.99,0.0,52.99
ORD-005805,CUST-00439,2025-09-29 16:53:00,Completed,Credit Card,Mobile App,0.0,6.3,155.67
ORD-005806,CUST-00439,2025-11-08 05:37:00,Completed,Credit Card,Web,4.99,56.0,508.97
ORD-005807,CUST-00439,2026-01-05 11:45:00,Cancelled,BNPL (Klarna/Affirm),Mobile App,9.99,90.0,1269.97
ORD-005808,CUST-00439,2026-04-14 03:39:00,Completed,Credit Card,Web,0.0,2.4,45.6
ORD-005809,CUST-00439,2026-06-07 20:41:00,Completed,Credit Card,Affiliate,4.99,0.0,74.98
ORD-005810,CUST-00440,2023-07-09 08:02:00,Completed,Credit Card,Web,0.0,0.0,345.0
ORD-005811,CUST-00440,2024-03-16 14:37:00,Completed,PayPal,Web,14.99,6.3,390.67
ORD-005812,CUST-00440,2024-07-07 14:07:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,59.98
ORD-005813,CUST-00440,2026-04-01 12:59:00,Completed,Apple Pay,Affiliate,9.99,4.5,67.48
ORD-005814,CUST-00440,2026-06-25 22:57:00,Completed,Credit Card,Mobile App,9.99,0.0,459.98
ORD-005815,CUST-00441,2026-03-16 21:45:00,Completed,Credit Card,Mobile App,0.0,57.4,1090.58
ORD-005816,CUST-00441,2026-05-10 16:52:00,Completed,PayPal,Affiliate,9.99,0.0,1209.97
ORD-005817,CUST-00441,2026-06-05 04:38:00,Completed,Apple Pay,Affiliate,0.0,6.0,33.99
ORD-005818,CUST-00441,2026-07-01 14:24:00,Completed,PayPal,Mobile App,0.0,0.0,249.99
ORD-005819,CUST-00441,2026-07-25 02:32:00,Completed,Credit Card,Mobile App,0.0,0.0,149.99
ORD-005820,CUST-00442,2024-09-11 04:00:00,Completed,Apple Pay,Affiliate,14.99,42.0,252.98
ORD-005821,CUST-00442,2025-07-20 18:40:00,Completed,Credit Card,Mobile App,9.99,25.5,859.45
ORD-005822,CUST-00442,2026-03-18 05:16:00,Completed,Credit Card,Web,0.0,15.0,157.98
ORD-005823,CUST-00442,2026-05-12 23:21:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,1.15,21.84
ORD-005824,CUST-00443,2026-01-04 05:47:00,Completed,BNPL (Klarna/Affirm),Web,14.99,5.75,1574.22
ORD-005825,CUST-00443,2026-01-04 07:03:00,Completed,Credit Card,Affiliate,0.0,2.75,52.24
ORD-005826,CUST-00443,2026-01-20 09:36:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,3339.96
ORD-005827,CUST-00443,2026-02-10 16:07:00,Completed,Credit Card,Affiliate,9.99,11.5,113.49
ORD-005828,CUST-00443,2026-04-05 09:51:00,Completed,Credit Card,Mobile App,0.0,11.0,338.96
ORD-005829,CUST-00443,2026-05-06 21:51:00,Shipped,BNPL (Klarna/Affirm),Mobile App,9.99,175.2,1609.77
ORD-005830,CUST-00443,2026-05-23 06:38:00,Completed,Credit Card,Mobile App,0.0,30.0,229.98
ORD-005831,CUST-00443,2026-07-01 03:24:00,Completed,Credit Card,Mobile App,0.0,0.0,39.99
ORD-005832,CUST-00443,2026-08-01 00:00:00,Completed,Apple Pay,Mobile App,0.0,3.75,21.24
ORD-005833,CUST-00443,2026-08-08 01:20:00,Completed,Credit Card,Mobile App,0.0,0.0,759.98
ORD-005834,CUST-00444,2025-01-08 15:29:00,Cancelled,Apple Pay,Mobile App,0.0,3.45,1174.52
ORD-005835,CUST-00444,2026-01-07 05:06:00,Cancelled,Apple Pay,Mobile App,0.0,3.0,26.99
ORD-005836,CUST-00444,2026-01-14 23:09:00,Cancelled,Credit Card,Web,0.0,0.0,279.99
ORD-005837,CUST-00444,2026-02-06 17:41:00,Completed,Credit Card,Web,0.0,27.5,646.48
ORD-005838,CUST-00444,2026-03-04 14:32:00,Cancelled,BNPL (Klarna/Affirm),Mobile App,4.99,55.0,499.98
ORD-005839,CUST-00444,2026-06-04 23:49:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,119.0,990.96
ORD-005840,CUST-00444,2026-07-28 14:42:00,Returned,Credit Card,Web,0.0,0.0,449.99
ORD-005841,CUST-00445,2023-10-23 14:08:00,Completed,BNPL (Klarna/Affirm),Web,0.0,3.25,61.74
ORD-005842,CUST-00445,2024-08-10 09:50:00,Completed,BNPL (Klarna/Affirm),Web,0.0,187.0,1747.95
ORD-005843,CUST-00445,2024-12-05 02:10:00,Completed,Credit Card,Web,0.0,10.4,248.59
ORD-005844,CUST-00445,2024-12-06 18:52:00,Completed,Credit Card,Web,0.0,45.0,1472.98
ORD-005845,CUST-00445,2025-01-03 19:24:00,Completed,Credit Card,Web,0.0,7.2,40.8
ORD-005846,CUST-00445,2025-02-14 19:15:00,Cancelled,Credit Card,Web,0.0,0.0,1799.98
ORD-005847,CUST-00445,2025-03-19 01:59:00,Completed,PayPal,Web,0.0,25.0,224.99
ORD-005848,CUST-00446,2024-03-22 19:35:00,Cancelled,Credit Card,Web,14.99,9.0,95.98
ORD-005849,CUST-00446,2024-04-07 23:28:00,Completed,Credit Card,Mobile App,4.99,0.0,134.98
ORD-005850,CUST-00446,2024-06-23 10:41:00,Cancelled,Credit Card,Web,4.99,0.0,64.97
ORD-005851,CUST-00446,2024-10-09 09:53:00,Completed,Credit Card,Web,9.99,0.0,109.98
ORD-005852,CUST-00446,2024-10-26 00:05:00,Completed,PayPal,Web,4.99,5.0,99.97
ORD-005853,CUST-00446,2025-01-06 17:21:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,0.0,115.0
ORD-005854,CUST-00446,2025-03-22 18:15:00,Completed,Credit Card,Affiliate,0.0,0.0,599.99
ORD-005855,CUST-00447,2022-11-13 13:15:00,Completed,Credit Card,Web,0.0,0.0,89.99
ORD-005856,CUST-00447,2023-10-22 12:18:00,Completed,PayPal,Web,14.99,7.5,957.47
ORD-005857,CUST-00447,2024-03-05 22:26:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,97.0,1682.98
ORD-005858,CUST-00447,2024-09-04 19:29:00,Completed,PayPal,Affiliate,4.99,13.5,126.49
ORD-005859,CUST-00447,2025-01-08 09:08:00,Completed,BNPL (Klarna/Affirm),Web,0.0,13.25,371.72
ORD-005860,CUST-00447,2025-01-30 16:51:00,Completed,Apple Pay,Mobile App,0.0,0.0,84.0
ORD-005861,CUST-00448,2026-03-14 06:31:00,Completed,Credit Card,Web,4.99,5.0,99.98
ORD-005862,CUST-00448,2026-03-27 15:17:00,Completed,PayPal,Mobile App,0.0,55.0,494.99
ORD-005863,CUST-00448,2026-04-25 03:50:00,Completed,Credit Card,Mobile App,9.99,1.75,43.23
ORD-005864,CUST-00448,2026-06-11 14:16:00,Completed,BNPL (Klarna/Affirm),Web,0.0,5.75,619.22
ORD-005865,CUST-00448,2026-06-13 06:43:00,Completed,PayPal,Web,0.0,11.5,103.5
ORD-005866,CUST-00448,2026-07-06 03:45:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,209.97
ORD-005867,CUST-00449,2026-05-21 04:07:00,Completed,Credit Card,Affiliate,0.0,17.0,152.99
ORD-005868,CUST-00449,2026-06-02 20:09:00,Completed,PayPal,Web,0.0,82.5,467.49
ORD-005869,CUST-00449,2026-06-03 08:46:00,Completed,PayPal,Mobile App,0.0,30.0,569.99
ORD-005870,CUST-00449,2026-06-28 18:58:00,Completed,PayPal,Affiliate,0.0,2.4,80.59
